Posted On,BHK,Rent,Size,Floor,Area Type,Area Locality,City,Furnishing Status,Tenant Preferred,Bathroom,Point of Contact,property_id,temperature,humidity,description,feels_like,Rent_per_Sqft,Log_Rent,Is_Furnished,Monthly_Rental_Income,Est_Property_Value,Rent_Yield_Estimate,City_Median_Rent_Sqft,Investment_Label,Locality_Desirability_Score,City_Encoded
2022-05-21,1,10000,750,1 out of 2,Super Area,"Mallampet, Outer Ring Road",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4368,30.03,62,overcast clouds,33.3,13.333333333333334,9.210440366976517,0,10000,6000000,2.0,14.545454545454545,0,5.0,5
2022-05-12,6,35000,3400,Ground out of 2,Super Area,Rampally,Hyderabad,Unfurnished,Bachelors/Family,7,Contact Owner,4369,30.03,62,overcast clouds,33.3,10.294117647058824,10.463131911491967,0,35000,27200000,1.5441176470588236,14.545454545454545,0,3.0,5
2022-06-25,3,30000,1500,3 out of 4,Carpet Area,"Somajiguda, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4370,30.03,62,overcast clouds,33.3,20.0,10.308985993422082,1,30000,12000000,3.0,14.545454545454545,1,8.0,5
2022-06-29,1,6000,450,2 out of 6,Super Area,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4371,30.03,62,overcast clouds,33.3,13.333333333333334,8.699681400989514,0,6000,3600000,2.0,14.545454545454545,0,5.0,5
2022-07-02,3,15000,1100,1 out of 10,Carpet Area,Prashanth Nagar,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4372,30.03,62,overcast clouds,33.3,13.636363636363637,9.61587214452889,1,15000,8800000,2.0454545454545454,14.545454545454545,0,5.0,5
2022-06-05,3,15500,1600,1 out of 4,Super Area,Madhura Nagar,Hyderabad,Semi-Furnished,Family,3,Contact Owner,4373,30.03,62,overcast clouds,33.3,9.6875,9.648659816955295,1,15500,12800000,1.453125,14.545454545454545,0,2.0,5
2022-05-20,3,14000,1000,1 out of 2,Super Area,"Malakpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4374,30.03,62,overcast clouds,33.3,14.0,9.546884034617925,0,14000,8000000,2.1,14.545454545454545,0,5.0,5
2022-07-06,3,8000,1100,2 out of 5,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Agent,4375,30.03,62,overcast clouds,33.3,7.2727272727272725,8.987321812850125,1,8000,8800000,1.090909090909091,14.545454545454545,0,1.0,5
2022-06-18,2,10000,1030,3 out of 6,Super Area,Dr A.S. Rao Nagar,Hyderabad,Semi-Furnished,Family,2,Contact Owner,4376,30.03,62,overcast clouds,33.3,9.70873786407767,9.210440366976517,1,10000,8240000,1.4563106796116505,14.545454545454545,0,2.0,5
2022-05-27,2,10500,1300,1 out of 3,Super Area,"LB Nagar, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4377,30.03,62,overcast clouds,33.3,8.076923076923077,9.259225769705994,0,10500,10400000,1.2115384615384615,14.545454545454545,0,1.0,5
2022-06-21,2,45000,1492,4 out of 31,Super Area,Gachibowli,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Agent,4378,30.03,62,overcast clouds,33.3,30.160857908847184,10.714439990727769,1,45000,11936000,4.524128686327078,14.545454545454545,1,9.0,5
2022-05-28,3,20000,1150,2 out of 4,Carpet Area,"Pragathi Nagar, Moosapet",Hyderabad,Semi-Furnished,Family,3,Contact Owner,4379,30.03,62,overcast clouds,33.3,17.391304347826086,9.90353755128617,1,20000,9200000,2.608695652173913,14.545454545454545,1,7.0,5
2022-06-15,3,16000,1305,2 out of 5,Super Area,Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4380,30.03,62,overcast clouds,33.3,12.260536398467433,9.680406499268875,1,16000,10440000,1.839080459770115,14.545454545454545,0,4.0,5
2022-07-06,3,9000,1100,1 out of 4,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Agent,4381,30.03,62,overcast clouds,33.3,8.181818181818182,9.105090961257085,1,9000,8800000,1.2272727272727273,14.545454545454545,0,1.0,5
2022-05-12,1,6000,400,1 out of 2,Super Area,Meerpet,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4382,30.03,62,overcast clouds,33.3,15.0,8.699681400989514,0,6000,3200000,2.25,14.545454545454545,1,6.0,5
2022-07-06,3,34000,1500,2 out of 14,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Family,3,Contact Agent,4383,30.03,62,overcast clouds,33.3,22.666666666666668,10.434145214930487,1,34000,12000000,3.4000000000000004,14.545454545454545,1,9.0,5
2022-05-12,2,15000,600,1 out of 2,Super Area,"Khaja Guda, Outer Ring Road",Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4384,30.03,62,overcast clouds,33.3,25.0,9.61587214452889,1,15000,4800000,3.75,14.545454545454545,1,9.0,5
2022-05-15,2,15000,1550,Ground out of 13,Super Area,"LB Nagar, NH 9",Hyderabad,Furnished,Family,2,Contact Owner,4385,30.03,62,overcast clouds,33.3,9.67741935483871,9.61587214452889,1,15000,12400000,1.4516129032258065,14.545454545454545,0,2.0,5
2022-06-15,2,21000,1130,3 out of 5,Super Area,"Hyder Nagar, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4386,30.03,62,overcast clouds,33.3,18.58407079646018,9.952325334619427,0,21000,9040000,2.7876106194690267,14.545454545454545,1,8.0,5
2022-05-07,2,20000,1450,2 out of 3,Super Area,"LB Nagar, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4387,30.03,62,overcast clouds,33.3,13.793103448275861,9.90353755128617,1,20000,11600000,2.0689655172413794,14.545454545454545,0,5.0,5
2022-07-06,4,400000,7000,Lower Basement out of 2,Carpet Area,Jubilee Hills,Hyderabad,Semi-Furnished,Bachelors/Family,6,Contact Agent,4388,30.03,62,overcast clouds,33.3,57.142857142857146,12.899222326086994,1,400000,56000000,8.571428571428571,14.545454545454545,1,10.0,5
2022-07-05,2,9500,650,3 out of 5,Carpet Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4389,30.03,62,overcast clouds,33.3,14.615384615384615,9.15915233520675,0,9500,5200000,2.1923076923076925,14.545454545454545,1,6.0,5
2022-07-05,1,9000,890,4 out of 5,Carpet Area,Ameenpur,Hyderabad,Semi-Furnished,Bachelors,1,Contact Owner,4390,30.03,62,overcast clouds,33.3,10.112359550561798,9.105090961257085,1,9000,7120000,1.5168539325842696,14.545454545454545,0,3.0,5
2022-06-14,3,30000,1606,9 out of 19,Super Area,Peeramcheru,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4391,30.03,62,overcast clouds,33.3,18.679950186799502,10.308985993422082,1,30000,12848000,2.8019925280199254,14.545454545454545,1,8.0,5
2022-05-12,1,6500,650,Ground out of 3,Super Area,"Quthbullapur, NH 7",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4392,30.03,62,overcast clouds,33.3,10.0,8.77971129020447,0,6500,5200000,1.5,14.545454545454545,0,2.0,5
2022-05-23,2,10000,650,3 out of 5,Carpet Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4393,30.03,62,overcast clouds,33.3,15.384615384615385,9.210440366976517,0,10000,5200000,2.307692307692308,14.545454545454545,1,6.0,5
2022-06-28,2,6000,600,3 out of 4,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4394,30.03,62,overcast clouds,33.3,10.0,8.699681400989514,0,6000,4800000,1.5,14.545454545454545,0,2.0,5
2022-06-06,3,30000,1500,5 out of 5,Carpet Area,Kondapur,Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4395,30.03,62,overcast clouds,33.3,20.0,10.308985993422082,1,30000,12000000,3.0,14.545454545454545,1,8.0,5
2022-07-06,2,45000,1350,20 out of 35,Carpet Area,Gachibowli,Hyderabad,Furnished,Bachelors,2,Contact Agent,4396,30.03,62,overcast clouds,33.3,33.333333333333336,10.714439990727769,1,45000,10800000,5.0,14.545454545454545,1,10.0,5
2022-06-28,2,15000,1050,1 out of 4,Super Area,"Venkata Ramana Colony, Nagole",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4397,30.03,62,overcast clouds,33.3,14.285714285714286,9.61587214452889,0,15000,8400000,2.142857142857143,14.545454545454545,0,5.0,5
2022-06-22,2,16000,1600,1 out of 2,Super Area,Old Alwal,Hyderabad,Unfurnished,Bachelors/Family,3,Contact Owner,4398,30.03,62,overcast clouds,33.3,10.0,9.680406499268875,0,16000,12800000,1.5,14.545454545454545,0,2.0,5
2022-06-14,2,13000,900,2 out of 3,Super Area,Puppalaguda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4399,30.03,62,overcast clouds,33.3,14.444444444444445,9.472781556562168,1,13000,7200000,2.166666666666667,14.545454545454545,0,5.0,5
2022-07-06,3,45000,1645,8 out of 19,Carpet Area,"Kokapet, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Agent,4400,30.03,62,overcast clouds,33.3,27.35562310030395,10.714439990727769,1,45000,13160000,4.103343465045593,14.545454545454545,1,9.0,5
2022-05-06,2,8000,600,4 out of 7,Super Area,"Alijapur, Qutub Shahi Tombs",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4401,30.03,62,overcast clouds,33.3,13.333333333333334,8.987321812850125,0,8000,4800000,2.0,14.545454545454545,0,5.0,5
2022-05-12,3,22000,1840,3 out of 6,Super Area,"Miyapur, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4402,30.03,62,overcast clouds,33.3,11.956521739130435,9.99884318585288,1,22000,14720000,1.7934782608695652,14.545454545454545,0,4.0,5
2022-05-12,2,12000,1100,5 out of 6,Super Area,Serilingampally,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4403,30.03,62,overcast clouds,33.3,10.909090909090908,9.392745258631441,0,12000,8800000,1.6363636363636365,14.545454545454545,0,3.0,5
2022-05-12,2,13000,800,2 out of 3,Super Area,Qutub Shahi Tombs,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4404,30.03,62,overcast clouds,33.3,16.25,9.472781556562168,1,13000,6400000,2.4375,14.545454545454545,1,6.0,5
2022-07-08,2,25000,1250,Ground out of 6,Super Area,"Alkapur Township, Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4405,30.03,62,overcast clouds,33.3,20.0,10.12667110305036,1,25000,10000000,3.0,14.545454545454545,1,8.0,5
2022-07-01,2,12000,1300,1 out of 2,Carpet Area,Sai Nagar-Uppal,Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,4406,30.03,62,overcast clouds,33.3,9.23076923076923,9.392745258631441,1,12000,10400000,1.3846153846153846,14.545454545454545,0,2.0,5
2022-05-12,2,10000,800,Ground out of 3,Super Area,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4407,30.03,62,overcast clouds,33.3,12.5,9.210440366976517,0,10000,6400000,1.875,14.545454545454545,0,4.0,5
2022-05-20,2,15000,1100,1 out of 5,Super Area,"Boduppal, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4408,30.03,62,overcast clouds,33.3,13.636363636363637,9.61587214452889,1,15000,8800000,2.0454545454545454,14.545454545454545,0,5.0,5
2022-05-23,2,19000,1000,1 out of 3,Carpet Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner,4409,30.03,62,overcast clouds,33.3,19.0,9.852246888342531,1,19000,8000000,2.85,14.545454545454545,1,8.0,5
2022-05-12,3,15000,2000,Ground out of 1,Super Area,"Bongloor, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4410,30.03,62,overcast clouds,33.3,7.5,9.61587214452889,1,15000,16000000,1.125,14.545454545454545,0,1.0,5
2022-07-08,3,22000,1500,4 out of 6,Super Area,"Indra Nagar, Moti Nagar",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4411,30.03,62,overcast clouds,33.3,14.666666666666666,9.99884318585288,1,22000,12000000,2.1999999999999997,14.545454545454545,1,6.0,5
2022-05-12,1,9000,750,2 out of 5,Super Area,Balanagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4412,30.03,62,overcast clouds,33.3,12.0,9.105090961257085,0,9000,6000000,1.7999999999999998,14.545454545454545,0,4.0,5
2022-07-08,2,15000,1150,4 out of 5,Super Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4413,30.03,62,overcast clouds,33.3,13.043478260869565,9.61587214452889,1,15000,9200000,1.956521739130435,14.545454545454545,0,5.0,5
2022-05-12,3,20000,1650,3 out of 5,Super Area,"Pocharam, NH 2 2",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4414,30.03,62,overcast clouds,33.3,12.121212121212121,9.90353755128617,1,20000,13200000,1.8181818181818181,14.545454545454545,0,4.0,5
2022-06-14,2,15000,110,2 out of 3,Super Area,Mehdipatnam,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4415,30.03,62,overcast clouds,33.3,136.36363636363637,9.61587214452889,1,15000,880000,20.454545454545457,14.545454545454545,1,10.0,5
2022-06-01,2,6500,600,2 out of 2,Super Area,"Vanasthalipuram, NH 9",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4416,30.03,62,overcast clouds,33.3,10.833333333333334,8.77971129020447,0,6500,4800000,1.625,14.545454545454545,0,3.0,5
2022-06-21,3,45000,2352,1 out of 5,Carpet Area,Gachibowli,Hyderabad,Semi-Furnished,Family,4,Contact Owner,4417,30.03,62,overcast clouds,33.3,19.132653061224488,10.714439990727769,1,45000,18816000,2.8698979591836737,14.545454545454545,1,8.0,5
2022-07-05,3,42000,2671,2 out of 14,Carpet Area,Whitefields,Hyderabad,Semi-Furnished,Family,3,Contact Owner,4418,30.03,62,overcast clouds,33.3,15.7244477723699,10.645448706505872,1,42000,21368000,2.358667165855485,14.545454545454545,1,6.0,5
2022-05-20,2,12000,550,1 out of 4,Super Area,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4419,30.03,62,overcast clouds,33.3,21.818181818181817,9.392745258631441,0,12000,4400000,3.272727272727273,14.545454545454545,1,9.0,5
2022-05-12,3,24000,1700,1 out of 5,Super Area,"Manikonda, Outer Ring Road",Hyderabad,Semi-Furnished,Bachelors/Family,4,Contact Owner,4420,30.03,62,overcast clouds,33.3,14.117647058823529,10.085850775128717,1,24000,13600000,2.1176470588235294,14.545454545454545,0,5.0,5
2022-05-12,2,16000,1050,2 out of 2,Carpet Area,Suchitra Circle,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4421,30.03,62,overcast clouds,33.3,15.238095238095237,9.680406499268875,1,16000,8400000,2.2857142857142856,14.545454545454545,1,6.0,5
2022-07-07,6,20000,2400,Ground out of 1,Super Area,"Mallikarjuna Nagar, Secunderabad",Hyderabad,Unfurnished,Family,4,Contact Owner,4422,30.03,62,overcast clouds,33.3,8.333333333333334,9.90353755128617,0,20000,19200000,1.25,14.545454545454545,0,1.0,5
2022-07-02,2,15000,800,1 out of 2,Super Area,Vijaya Puri Colony,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4423,30.03,62,overcast clouds,33.3,18.75,9.61587214452889,1,15000,6400000,2.8125,14.545454545454545,1,8.0,5
2022-05-16,2,15000,1000,2 out of 3,Super Area,"Koti, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4424,30.03,62,overcast clouds,33.3,15.0,9.61587214452889,1,15000,8000000,2.25,14.545454545454545,1,6.0,5
2022-05-12,2,8000,1100,2 out of 3,Super Area,"Uppal, NH 2 2",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4425,30.03,62,overcast clouds,33.3,7.2727272727272725,8.987321812850125,0,8000,8800000,1.090909090909091,14.545454545454545,0,1.0,5
2022-05-12,1,6500,160,Ground out of 1,Super Area,"Hafeezpet, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4426,30.03,62,overcast clouds,33.3,40.625,8.77971129020447,0,6500,1280000,6.09375,14.545454545454545,1,10.0,5
2022-06-09,2,22000,1230,5 out of 5,Super Area,"Narsingi, Outer Ring Road",Hyderabad,Semi-Furnished,Family,2,Contact Owner,4427,30.03,62,overcast clouds,33.3,17.88617886178862,9.99884318585288,1,22000,9840000,2.682926829268293,14.545454545454545,1,7.0,5
2022-05-12,1,6200,500,Ground out of 5,Super Area,Ram nagar,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4428,30.03,62,overcast clouds,33.3,12.4,8.732465848349879,0,6200,4000000,1.8599999999999999,14.545454545454545,0,4.0,5
2022-05-12,1,9000,300,2 out of 4,Super Area,Begumpet,Hyderabad,Furnished,Bachelors/Family,1,Contact Owner,4429,30.03,62,overcast clouds,33.3,30.0,9.105090961257085,1,9000,2400000,4.5,14.545454545454545,1,9.0,5
2022-06-04,2,9000,1156,Ground out of 2,Carpet Area,"Beeramguda, Ramachandra Puram, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4430,30.03,62,overcast clouds,33.3,7.7854671280276815,9.105090961257085,0,9000,9248000,1.1678200692041523,14.545454545454545,0,1.0,5
2022-07-04,2,10000,103,Ground out of 1,Super Area,Sainikpuri,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4431,30.03,62,overcast clouds,33.3,97.0873786407767,9.210440366976517,0,10000,824000,14.563106796116504,14.545454545454545,1,10.0,5
2022-06-25,2,10000,1050,4 out of 5,Carpet Area,"Hayathnagar, NH 9",Hyderabad,Unfurnished,Bachelors,2,Contact Owner,4432,30.03,62,overcast clouds,33.3,9.523809523809524,9.210440366976517,0,10000,8400000,1.4285714285714286,14.545454545454545,0,2.0,5
2022-06-14,2,7000,60,1 out of 6,Super Area,"Model Town Colony, Nawab Saheb Kunta",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4433,30.03,62,overcast clouds,33.3,116.66666666666667,8.853808274977197,0,7000,480000,17.5,14.545454545454545,1,10.0,5
2022-05-21,2,15000,1170,2 out of 4,Super Area,"Sitaphalmandi, Padmarao Nagar",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4434,30.03,62,overcast clouds,33.3,12.820512820512821,9.61587214452889,0,15000,9360000,1.9230769230769231,14.545454545454545,0,5.0,5
2022-06-20,2,9500,167,Ground out of 1,Super Area,"Hari Hara Puram, B N Reddy Nagar",Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4435,30.03,62,overcast clouds,33.3,56.88622754491018,9.15915233520675,0,9500,1336000,8.532934131736528,14.545454545454545,1,10.0,5
2022-05-25,1,6500,500,2 out of 2,Super Area,in Bandlaguda Jagir,Hyderabad,Semi-Furnished,Bachelors/Family,1,Contact Owner,4436,30.03,62,overcast clouds,33.3,13.0,8.77971129020447,1,6500,4000000,1.95,14.545454545454545,0,5.0,5
2022-05-07,1,10000,600,Ground out of 4,Super Area,Jubilee Hills,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4437,30.03,62,overcast clouds,33.3,16.666666666666668,9.210440366976517,0,10000,4800000,2.5,14.545454545454545,1,7.0,5
2022-06-22,1,8000,600,1 out of 4,Super Area,"Pragathi Nagar, Kukatpally",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4438,30.03,62,overcast clouds,33.3,13.333333333333334,8.987321812850125,0,8000,4800000,2.0,14.545454545454545,0,5.0,5
2022-05-12,1,3300,200,Ground out of 2,Super Area,Moula Ali,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4439,30.03,62,overcast clouds,33.3,16.5,8.101980731853192,0,3300,1600000,2.475,14.545454545454545,1,7.0,5
2022-06-10,2,12000,600,1 out of 2,Super Area,"Upparpally, Hyderabad Expressway",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4440,30.03,62,overcast clouds,33.3,20.0,9.392745258631441,0,12000,4800000,3.0,14.545454545454545,1,8.0,5
2022-06-18,2,20000,900,2 out of 4,Super Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4441,30.03,62,overcast clouds,33.3,22.22222222222222,9.90353755128617,1,20000,7200000,3.3333333333333335,14.545454545454545,1,9.0,5
2022-07-08,2,12000,800,Ground out of 6,Super Area,Bandlaguda Jagir,Hyderabad,Unfurnished,Bachelors/Family,2,Contact Owner,4442,30.03,62,overcast clouds,33.3,15.0,9.392745258631441,0,12000,6400000,2.25,14.545454545454545,1,6.0,5
2022-05-31,3,20000,1000,2 out of 4,Carpet Area,Opposite andhra mahila sabha,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4443,30.03,62,overcast clouds,33.3,20.0,9.90353755128617,1,20000,8000000,3.0,14.545454545454545,1,8.0,5
2022-05-12,2,15000,1100,2 out of 4,Super Area,Old Bowenpally,Hyderabad,Semi-Furnished,Bachelors/Family,2,Contact Owner,4444,30.03,62,overcast clouds,33.3,13.636363636363637,9.61587214452889,1,15000,8800000,2.0454545454545454,14.545454545454545,0,5.0,5
2022-06-14,3,70000,3200,11 out of 15,Carpet Area,"Financial District, Nanakram Guda",Hyderabad,Semi-Furnished,Family,3,Contact Agent,4445,30.03,62,overcast clouds,33.3,21.875,11.156264806643742,1,70000,25600000,3.28125,14.545454545454545,1,9.0,5
2022-06-14,2,15000,1250,3 out of 4,Carpet Area,"Himayath Nagar, NH 7",Hyderabad,Semi-Furnished,Bachelors,2,Contact Owner,4446,30.03,62,overcast clouds,33.3,12.0,9.61587214452889,1,15000,10000000,1.7999999999999998,14.545454545454545,0,4.0,5
2022-05-05,2,10000,1400,Ground out of 1,Super Area,Bheeram guda,Hyderabad,Furnished,Bachelors/Family,2,Contact Owner,4447,30.03,62,overcast clouds,33.3,7.142857142857143,9.210440366976517,1,10000,11200000,1.0714285714285714,14.545454545454545,0,1.0,5
2022-06-12,3,15000,900,1,Super Area,"Malakpet, NH 9",Hyderabad,Semi-Furnished,Bachelors/Family,3,Contact Owner,4448,30.03,62,overcast clouds,33.3,16.666666666666668,9.61587214452889,1,15000,7200000,2.5,14.545454545454545,1,7.0,5
2022-05-06,1,8500,550,Ground out of 2,Super Area,"Kukatpally, NH 9",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4449,30.03,62,overcast clouds,33.3,15.454545454545455,9.04793908261736,0,8500,4400000,2.3181818181818183,14.545454545454545,1,6.0,5
2022-06-08,1,8000,540,4 out of 4,Carpet Area,"Sanath Nagar, NH 9",Hyderabad,Unfurnished,Family,1,Contact Owner,4450,30.03,62,overcast clouds,33.3,14.814814814814815,8.987321812850125,0,8000,4320000,2.2222222222222223,14.545454545454545,1,6.0,5
2022-06-14,1,8000,400,Ground out of 3,Super Area,Nagole,Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4451,30.03,62,overcast clouds,33.3,20.0,8.987321812850125,0,8000,3200000,3.0,14.545454545454545,1,8.0,5
2022-05-16,1,6800,650,2 out of 3,Super Area,"Padmarao Nagar, Hyderabad-Karimnagar Highway",Hyderabad,Unfurnished,Bachelors/Family,1,Contact Owner,4452,30.03,62,overcast clouds,33.3,10.461538461538462,8.824824939175638,0,6800,5200000,1.5692307692307692,14.545454545454545,0,3.0,5
